month,name,L,OL,T,W
2000-02,Toronto Maple Leafs,5.0,0.0,3.0,4.0
2000-01,Toronto Maple Leafs,5.0,1.0,3.0,5.0
2000-03,Toronto Maple Leafs,6.0,1.0,1.0,6.0
2000-11,Toronto Maple Leafs,2.0,2.0,3.0,7.0
2000-10,Toronto Maple Leafs,5.0,0.0,0.0,6.0
2000-04,Vancouver Canucks,3.0,0.0,0.0,1.0
2000-12,Vancouver Canucks,3.0,2.0,1.0,6.0
2000-02,Vancouver Canucks,3.0,1.0,1.0,6.0
2000-01,Vancouver Canucks,7.0,0.0,0.0,8.0
2000-03,Vancouver Canucks,4.0,2.0,6.0,2.0
2000-11,Vancouver Canucks,6.0,1.0,1.0,7.0
2000-10,Vancouver Canucks,2.0,1.0,2.0,6.0
2000-04,Washington Capitals,2.0,1.0,0.0,2.0
2000-12,Washington Capitals,3.0,0.0,1.0,10.0
2000-02,Washington Capitals,1.0,0.0,1.0,9.0
2000-01,Washington Capitals,6.0,0.0,2.0,6.0
2000-03,Washington Capitals,5.0,2.0,0.0,7.0
2000-11,Washington Capitals,5.0,0.0,2.0,5.0
2000-10,Washington Capitals,5.0,1.0,4.0,2.0
2001-04,Atlanta Thrashers,3.0,1.0,3.0,0.0
2001-12,Atlanta Thrashers,8.0,1.0,3.0,3.0
2001-02,Atlanta Thrashers,3.0,0.0,1.0,2.0
2001-01,Atlanta Thrashers,8.0,1.0,1.0,5.0
2001-03,Atlanta Thrashers,10.0,0.0,1.0,4.0
2001-11,Atlanta Thrashers,11.0,0.0,1.0,2.0
2001-10,Atlanta Thrashers,4.0,2.0,1.0,3.0
2001-04,Boston Bruins,2.0,2.0,1.0,2.0
2001-12,Boston Bruins,4.0,2.0,0.0,8.0
2001-02,Boston Bruins,2.0,0.0,2.0,3.0
2001-01,Boston Bruins,4.0,3.0,0.0,8.0
2001-03,Boston Bruins,5.0,0.0,0.0,9.0
2001-11,Boston Bruins,4.0,0.0,0.0,8.0
2001-10,Boston Bruins,3.0,2.0,3.0,5.0
2001-04,Buffalo Sabres,1.0,0.0,2.0,4.0
2001-12,Buffalo Sabres,7.0,0.0,2.0,4.0
2001-02,Buffalo Sabres,2.0,0.0,2.0,1.0
2001-01,Buffalo Sabres,5.0,0.0,1.0,7.0
2001-03,Buffalo Sabres,7.0,0.0,2.0,8.0
2001-11,Buffalo Sabres,7.0,0.0,1.0,6.0
2001-10,Buffalo Sabres,6.0,1.0,1.0,5.0
2001-04,Calgary Flames,4.0,0.0,0.0,3.0
2001-12,Calgary Flames,7.0,0.0,4.0,4.0
2001-02,Calgary Flames,3.0,1.0,1.0,2.0
2001-01,Calgary Flames,8.0,0.0,0.0,5.0
2001-03,Calgary Flames,7.0,0.0,3.0,5.0
2001-11,Calgary Flames,4.0,0.0,4.0,5.0
2001-10,Calgary Flames,2.0,2.0,0.0,8.0
2001-04,Carolina Hurricanes,2.0,0.0,2.0,3.0
2001-12,Carolina Hurricanes,2.0,3.0,1.0,8.0
2001-02,Carolina Hurricanes,3.0,0.0,1.0,2.0
2001-01,Carolina Hurricanes,6.0,0.0,5.0,3.0
2001-03,Carolina Hurricanes,2.0,0.0,3.0,7.0
2001-11,Carolina Hurricanes,6.0,0.0,4.0,6.0
2001-10,Carolina Hurricanes,5.0,2.0,0.0,6.0
2001-04,Chicago Blackhawks,4.0,0.0,1.0,2.0
2001-12,Chicago Blackhawks,4.0,0.0,1.0,11.0
2001-02,Chicago Blackhawks,3.0,0.0,0.0,3.0
2001-01,Chicago Blackhawks,5.0,0.0,1.0,7.0
2001-03,Chicago Blackhawks,3.0,1.0,3.0,6.0
2001-11,Chicago Blackhawks,5.0,0.0,4.0,5.0
2001-10,Chicago Blackhawks,3.0,0.0,3.0,7.0
2001-04,Colorado Avalanche,2.0,0.0,1.0,4.0
2001-12,Colorado Avalanche,3.0,0.0,3.0,9.0
2001-02,Colorado Avalanche,2.0,0.0,1.0,4.0
2001-01,Colorado Avalanche,3.0,1.0,2.0,8.0
2001-03,Colorado Avalanche,6.0,0.0,0.0,7.0
2001-11,Colorado Avalanche,6.0,0.0,1.0,6.0
2001-10,Colorado Avalanche,6.0,0.0,0.0,7.0
2001-04,Columbus Blue Jackets,5.0,0.0,0.0,2.0
2001-12,Columbus Blue Jackets,9.0,0.0,1.0,3.0
2001-02,Columbus Blue Jackets,3.0,2.0,1.0,1.0
2001-01,Columbus Blue Jackets,9.0,0.0,1.0,4.0
2001-03,Columbus Blue Jackets,8.0,2.0,0.0,5.0
2001-11,Columbus Blue Jackets,6.0,1.0,1.0,6.0
2001-10,Columbus Blue Jackets,7.0,0.0,4.0,1.0
2001-04,Dallas Stars,2.0,1.0,2.0,3.0
2001-12,Dallas Stars,5.0,1.0,0.0,8.0
2001-02,Dallas Stars,3.0,0.0,1.0,3.0
2001-01,Dallas Stars,6.0,0.0,0.0,7.0
2001-03,Dallas Stars,5.0,0.0,4.0,6.0
2001-11,Dallas Stars,3.0,0.0,4.0,5.0
2001-10,Dallas Stars,4.0,3.0,2.0,4.0
2001-04,Detroit Red Wings,3.0,2.0,2.0,0.0
2001-12,Detroit Red Wings,5.0,1.0,2.0,6.0
2001-02,Detroit Red Wings,1.0,0.0,0.0,7.0
2001-01,Detroit Red Wings,2.0,0.0,3.0,8.0
2001-03,Detroit Red Wings,3.0,0.0,2.0,8.0
2001-11,Detroit Red Wings,1.0,1.0,1.0,11.0
2001-10,Detroit Red Wings,2.0,0.0,0.0,11.0
2001-04,Edmonton Oilers,2.0,1.0,0.0,3.0
2001-12,Edmonton Oilers,6.0,1.0,3.0,5.0
2001-02,Edmonton Oilers,4.0,0.0,1.0,1.0
2001-01,Edmonton Oilers,7.0,0.0,3.0,4.0
2001-03,Edmonton Oilers,2.0,1.0,2.0,9.0
2001-11,Edmonton Oilers,3.0,1.0,2.0,7.0
2001-10,Edmonton Oilers,4.0,0.0,1.0,9.0
2001-04,Florida Panthers,2.0,1.0,3.0,1.0
2001-12,Florida Panthers,6.0,0.0,1.0,6.0
2001-02,Florida Panthers,5.0,1.0,1.0,1.0
2001-01,Florida Panthers,10.0,0.0,1.0,4.0
2001-03,Florida Panthers,7.0,1.0,2.0,4.0
2001-11,Florida Panthers,7.0,2.0,0.0,3.0
2001-10,Florida Panthers,7.0,1.0,2.0,3.0
2001-04,Los Angeles Kings,2.0,0.0,1.0,4.0
2001-12,Los Angeles Kings,4.0,0.0,4.0,7.0
2001-02,Los Angeles Kings,1.0,1.0,1.0,4.0
2001-01,Los Angeles Kings,3.0,0.0,0.0,11.0
2001-03,Los Angeles Kings,5.0,1.0,2.0,7.0
2001-11,Los Angeles Kings,5.0,0.0,2.0,4.0
2001-10,Los Angeles Kings,7.0,2.0,1.0,3.0
2001-04,Mighty Ducks of Anaheim,3.0,0.0,1.0,2.0
2001-12,Mighty Ducks of Anaheim,5.0,3.0,2.0,6.0
2001-02,Mighty Ducks of Anaheim,3.0,0.0,0.0,2.0
2001-01,Mighty Ducks of Anaheim,8.0,0.0,1.0,6.0
2001-03,Mighty Ducks of Anaheim,7.0,0.0,1.0,6.0
2001-11,Mighty Ducks of Anaheim,9.0,0.0,2.0,3.0
2001-10,Mighty Ducks of Anaheim,7.0,0.0,1.0,4.0
2001-04,Minnesota Wild,3.0,2.0,1.0,1.0
2001-12,Minnesota Wild,8.0,1.0,2.0,2.0
2001-02,Minnesota Wild,4.0,0.0,1.0,2.0
2001-01,Minnesota Wild,6.0,2.0,3.0,4.0
2001-03,Minnesota Wild,5.0,2.0,1.0,6.0
2001-11,Minnesota Wild,6.0,1.0,1.0,7.0
2001-10,Minnesota Wild,3.0,1.0,3.0,4.0
2001-04,Montreal Canadiens,2.0,0.0,0.0,5.0
2001-12,Montreal Canadiens,8.0,1.0,2.0,4.0
2001-02,Montreal Canadiens,3.0,0.0,0.0,3.0
2001-01,Montreal Canadiens,5.0,1.0,3.0,6.0
2001-03,Montreal Canadiens,5.0,0.0,4.0,6.0
2001-11,Montreal Canadiens,3.0,1.0,2.0,7.0
2001-10,Montreal Canadiens,5.0,0.0,1.0,5.0
2001-04,Nashville Predators,5.0,0.0,0.0,2.0
2001-12,Nashville Predators,4.0,0.0,3.0,5.0
2001-02,Nashville Predators,1.0,0.0,1.0,4.0
2001-01,Nashville Predators,8.0,0.0,3.0,6.0
2001-03,Nashville Predators,10.0,0.0,3.0,2.0
2001-11,Nashville Predators,6.0,0.0,1.0,5.0
2001-10,Nashville Predators,7.0,0.0,2.0,4.0
2001-04,New Jersey Devils,1.0,0.0,0.0,6.0
2001-12,New Jersey Devils,4.0,0.0,3.0,7.0
2001-02,New Jersey Devils,2.0,0.0,2.0,3.0
2001-01,New Jersey Devils,6.0,1.0,2.0,7.0
2001-03,New Jersey Devils,5.0,1.0,0.0,9.0
2001-11,New Jersey Devils,7.0,1.0,2.0,4.0
2001-10,New Jersey Devils,3.0,1.0,0.0,5.0
2001-04,New York Islanders,1.0,0.0,1.0,6.0
2001-12,New York Islanders,6.0,1.0,1.0,4.0
2001-02,New York Islanders,1.0,0.0,2.0,3.0
2001-01,New York Islanders,7.0,1.0,0.0,7.0
2001-03,New York Islanders,8.0,1.0,0.0,7.0
2001-11,New York Islanders,5.0,0.0,3.0,6.0
2001-10,New York Islanders,0.0,1.0,1.0,9.0
2001-04,New York Rangers,2.0,0.0,0.0,4.0
2001-12,New York Rangers,6.0,1.0,1.0,7.0
2001-02,New York Rangers,4.0,0.0,0.0,2.0
2001-01,New York Rangers,8.0,1.0,1.0,3.0
2001-03,New York Rangers,9.0,1.0,0.0,5.0
2001-11,New York Rangers,3.0,1.0,1.0,9.0
2001-10,New York Rangers,6.0,0.0,1.0,6.0
2001-04,Ottawa Senators,3.0,0.0,1.0,2.0
2001-12,Ottawa Senators,6.0,1.0,1.0,8.0
2001-02,Ottawa Senators,1.0,1.0,1.0,4.0
2001-01,Ottawa Senators,3.0,2.0,2.0,7.0
2001-03,Ottawa Senators,6.0,3.0,1.0,6.0
2001-11,Ottawa Senators,2.0,0.0,2.0,6.0
2001-10,Ottawa Senators,6.0,0.0,1.0,6.0
2001-04,Philadelphia Flyers,5.0,0.0,1.0,2.0
2001-12,Philadelphia Flyers,4.0,0.0,0.0,11.0
2001-02,Philadelphia Flyers,1.0,1.0,0.0,4.0
2001-01,Philadelphia Flyers,3.0,1.0,1.0,10.0
2001-03,Philadelphia Flyers,7.0,0.0,3.0,5.0
2001-11,Philadelphia Flyers,4.0,1.0,2.0,4.0
2001-10,Philadelphia Flyers,3.0,0.0,3.0,6.0
2001-04,Phoenix Coyotes,3.0,0.0,0.0,4.0
2001-12,Phoenix Coyotes,5.0,0.0,3.0,7.0
2001-02,Phoenix Coyotes,3.0,1.0,1.0,3.0
2001-01,Phoenix Coyotes,5.0,1.0,1.0,6.0
2001-03,Phoenix Coyotes,2.0,1.0,1.0,10.0
2001-11,Phoenix Coyotes,6.0,2.0,1.0,5.0
2001-10,Phoenix Coyotes,3.0,1.0,2.0,5.0
2001-04,Pittsburgh Penguins,7.0,0.0,1.0,0.0
2001-12,Pittsburgh Penguins,7.0,0.0,2.0,4.0
2001-02,Pittsburgh Penguins,4.0,1.0,1.0,1.0
2001-01,Pittsburgh Penguins,6.0,1.0,0.0,8.0
2001-03,Pittsburgh Penguins,7.0,1.0,1.0,5.0
2001-11,Pittsburgh Penguins,4.0,1.0,2.0,6.0
2001-10,Pittsburgh Penguins,6.0,1.0,1.0,4.0
2001-04,San Jose Sharks,2.0,0.0,0.0,5.0
2001-12,San Jose Sharks,4.0,0.0,2.0,6.0
2001-02,San Jose Sharks,0.0,0.0,0.0,6.0
2001-01,San Jose Sharks,6.0,0.0,1.0,8.0
2001-03,San Jose Sharks,8.0,0.0,1.0,7.0
2001-11,San Jose Sharks,4.0,2.0,1.0,7.0
2001-10,San Jose Sharks,3.0,1.0,3.0,5.0
2001-04,St. Louis Blues,2.0,0.0,0.0,6.0
2001-12,St. Louis Blues,3.0,2.0,3.0,6.0
2001-02,St. Louis Blues,4.0,0.0,1.0,2.0
2001-01,St. Louis Blues,4.0,0.0,0.0,11.0
2001-03,St. Louis Blues,6.0,1.0,1.0,6.0
2001-11,St. Louis Blues,5.0,1.0,0.0,7.0
2001-10,St. Louis Blues,3.0,0.0,3.0,5.0
2001-04,Tampa Bay Lightning,5.0,0.0,1.0,2.0
2001-12,Tampa Bay Lightning,6.0,1.0,2.0,5.0
2001-02,Tampa Bay Lightning,3.0,1.0,1.0,1.0
2001-01,Tampa Bay Lightning,9.0,0.0,2.0,4.0
2001-03,Tampa Bay Lightning,5.0,1.0,4.0,5.0
2001-11,Tampa Bay Lightning,6.0,1.0,0.0,6.0
2001-10,Tampa Bay Lightning,6.0,0.0,1.0,4.0
2001-04,Toronto Maple Leafs,1.0,0.0,1.0,5.0
2001-12,Toronto Maple Leafs,5.0,0.0,1.0,8.0
2001-02,Toronto Maple Leafs,1.0,0.0,0.0,4.0
2001-01,Toronto Maple Leafs,5.0,1.0,2.0,6.0
2001-03,Toronto Maple Leafs,6.0,0.0,4.0,6.0
2001-11,Toronto Maple Leafs,4.0,2.0,1.0,7.0
2001-10,Toronto Maple Leafs,3.0,1.0,1.0,7.0
2001-04,Vancouver Canucks,0.0,0.0,1.0,5.0
2001-12,Vancouver Canucks,7.0,0.0,1.0,5.0
2001-02,Vancouver Canucks,1.0,2.0,1.0,2.0
2001-01,Vancouver Canucks,2.0,1.0,1.0,10.0
2001-03,Vancouver Canucks,5.0,0.0,0.0,9.0
2001-11,Vancouver Canucks,7.0,0.0,2.0,7.0
2001-10,Vancouver Canucks,8.0,0.0,1.0,4.0
2001-04,Washington Capitals,1.0,1.0,1.0,3.0
2001-12,Washington Capitals,4.0,0.0,4.0,5.0
2001-02,Washington Capitals,1.0,0.0,1.0,4.0
2001-01,Washington Capitals,9.0,1.0,1.0,5.0
2001-03,Washington Capitals,5.0,0.0,1.0,9.0
2001-11,Washington Capitals,7.0,0.0,2.0,5.0
2001-10,Washington Capitals,6.0,0.0,1.0,5.0
2002-04,Atlanta Thrashers,1.0,0.0,0.0,2.0
2002-12,Atlanta Thrashers,7.0,3.0,0.0,4.0
2002-02,Atlanta Thrashers,5.0,0.0,2.0,4.0
2002-01,Atlanta Thrashers,6.0,0.0,2.0,7.0
2002-03,Atlanta Thrashers,6.0,1.0,2.0,8.0
2002-11,Atlanta Thrashers,6.0,0.0,0.0,6.0
2002-10,Atlanta Thrashers,8.0,1.0,1.0,0.0
2002-04,Boston Bruins,1.0,0.0,1.0,1.0
2002-12,Boston Bruins,8.0,0.0,1.0,5.0
2002-02,Boston Bruins,6.0,1.0,3.0,2.0
2002-01,Boston Bruins,8.0,0.0,1.0,5.0
2002-03,Boston Bruins,5.0,2.0,2.0,7.0
2002-11,Boston Bruins,1.0,1.0,1.0,10.0
2002-10,Boston Bruins,2.0,0.0,2.0,6.0
2002-04,Buffalo Sabres,1.0,0.0,1.0,1.0
2002-12,Buffalo Sabres,8.0,1.0,1.0,4.0
2002-02,Buffalo Sabres,7.0,1.0,1.0,4.0
2002-01,Buffalo Sabres,2.0,2.0,2.0,7.0
2002-03,Buffalo Sabres,5.0,3.0,1.0,7.0
2002-11,Buffalo Sabres,9.0,1.0,2.0,1.0
2002-10,Buffalo Sabres,5.0,0.0,2.0,3.0
2002-04,Calgary Flames,0.0,0.0,1.0,2.0
2002-12,Calgary Flames,6.0,0.0,3.0,5.0
2002-02,Calgary Flames,6.0,1.0,3.0,2.0
2002-01,Calgary Flames,7.0,0.0,1.0,6.0
2002-03,Calgary Flames,5.0,0.0,2.0,8.0
2002-11,Calgary Flames,9.0,1.0,1.0,3.0
2002-10,Calgary Flames,3.0,2.0,2.0,3.0
2002-04,Carolina Hurricanes,3.0,0.0,0.0,0.0
2002-12,Carolina Hurricanes,8.0,0.0,1.0,4.0
2002-02,Carolina Hurricanes,6.0,1.0,3.0,1.0
2002-01,Carolina Hurricanes,10.0,2.0,1.0,2.0
2002-03,Carolina Hurricanes,9.0,0.0,2.0,4.0
2002-11,Carolina Hurricanes,3.0,2.0,3.0,6.0
2002-10,Carolina Hurricanes,4.0,1.0,1.0,5.0
2002-04,Chicago Blackhawks,0.0,0.0,1.0,2.0
2002-12,Chicago Blackhawks,3.0,0.0,3.0,8.0
2002-02,Chicago Blackhawks,9.0,0.0,1.0,2.0
2002-01,Chicago Blackhawks,5.0,3.0,3.0,4.0
2002-03,Chicago Blackhawks,6.0,3.0,2.0,4.0
2002-11,Chicago Blackhawks,7.0,0.0,2.0,5.0
2002-10,Chicago Blackhawks,3.0,0.0,1.0,5.0
2002-04,Colorado Avalanche,1.0,0.0,0.0,2.0
2002-12,Colorado Avalanche,3.0,2.0,1.0,6.0
2002-02,Colorado Avalanche,1.0,2.0,0.0,10.0
2002-01,Colorado Avalanche,5.0,0.0,2.0,6.0
2002-03,Colorado Avalanche,3.0,1.0,2.0,10.0
2002-11,Colorado Avalanche,5.0,1.0,5.0,4.0
2002-10,Colorado Avalanche,1.0,2.0,3.0,4.0
2002-04,Columbus Blue Jackets,2.0,0.0,1.0,1.0
2002-12,Columbus Blue Jackets,8.0,0.0,1.0,4.0
2002-02,Columbus Blue Jackets,7.0,0.0,1.0,3.0
2002-01,Columbus Blue Jackets,6.0,0.0,2.0,7.0
2002-03,Columbus Blue Jackets,8.0,1.0,1.0,5.0
2002-11,Columbus Blue Jackets,6.0,2.0,1.0,6.0
2002-10,Columbus Blue Jackets,5.0,0.0,1.0,3.0
2002-04,Dallas Stars,0.0,0.0,0.0,2.0
2002-12,Dallas Stars,4.0,0.0,4.0,5.0
2002-02,Dallas Stars,2.0,1.0,4.0,5.0
2002-01,Dallas Stars,1.0,0.0,2.0,10.0
2002-03,Dallas Stars,4.0,2.0,0.0,9.0
2002-11,Dallas Stars,4.0,0.0,3.0,9.0
2002-10,Dallas Stars,2.0,1.0,2.0,6.0
2002-04,Detroit Red Wings,0.0,1.0,1.0,1.0
2002-12,Detroit Red Wings,1.0,0.0,4.0,10.0
2002-02,Detroit Red Wings,2.0,1.0,1.0,7.0
2002-01,Detroit Red Wings,7.0,1.0,1.0,5.0
2002-03,Detroit Red Wings,3.0,0.0,0.0,13.0
2002-11,Detroit Red Wings,4.0,1.0,2.0,6.0
2002-10,Detroit Red Wings,3.0,0.0,1.0,6.0
2002-04,Edmonton Oilers,1.0,0.0,1.0,0.0
2002-12,Edmonton Oilers,5.0,3.0,0.0,6.0
2002-02,Edmonton Oilers,7.0,2.0,1.0,2.0
2002-01,Edmonton Oilers,3.0,2.0,2.0,7.0
2002-03,Edmonton Oilers,2.0,1.0,3.0,10.0
2002-11,Edmonton Oilers,4.0,0.0,2.0,9.0
2002-10,Edmonton Oilers,4.0,1.0,2.0,2.0
2002-04,Florida Panthers,2.0,0.0,0.0,1.0
2002-12,Florida Panthers,3.0,3.0,3.0,3.0
2002-02,Florida Panthers,5.0,1.0,2.0,4.0
2002-01,Florida Panthers,8.0,1.0,1.0,5.0
2002-03,Florida Panthers,10.0,0.0,1.0,4.0
2002-11,Florida Panthers,3.0,3.0,5.0,3.0
2002-10,Florida Panthers,5.0,1.0,1.0,4.0
2002-04,Los Angeles Kings,0.0,1.0,0.0,2.0
2002-12,Los Angeles Kings,7.0,0.0,0.0,6.0
2002-02,Los Angeles Kings,5.0,0.0,0.0,7.0
2002-01,Los Angeles Kings,10.0,1.0,0.0,4.0
2002-03,Los Angeles Kings,8.0,1.0,2.0,4.0
2002-11,Los Angeles Kings,5.0,2.0,2.0,5.0
2002-10,Los Angeles Kings,2.0,1.0,2.0,5.0
2002-04,Mighty Ducks of Anaheim,1.0,1.0,0.0,1.0
2002-12,Mighty Ducks of Anaheim,7.0,0.0,0.0,7.0
2002-02,Mighty Ducks of Anaheim,5.0,0.0,1.0,8.0
2002-01,Mighty Ducks of Anaheim,4.0,1.0,1.0,7.0
2002-03,Mighty Ducks of Anaheim,3.0,1.0,1.0,9.0
2002-11,Mighty Ducks of Anaheim,2.0,3.0,3.0,5.0
2002-10,Mighty Ducks of Anaheim,5.0,0.0,3.0,3.0
2002-04,Minnesota Wild,2.0,0.0,0.0,1.0
2002-12,Minnesota Wild,4.0,1.0,2.0,7.0
2002-02,Minnesota Wild,4.0,0.0,0.0,7.0
2002-01,Minnesota Wild,7.0,0.0,1.0,5.0
2002-03,Minnesota Wild,5.0,0.0,2.0,9.0
2002-11,Minnesota Wild,6.0,0.0,3.0,5.0
2002-10,Minnesota Wild,1.0,0.0,2.0,8.0
2002-04,Montreal Canadiens,1.0,0.0,0.0,1.0
2002-12,Montreal Canadiens,5.0,2.0,1.0,6.0
2002-02,Montreal Canadiens,7.0,2.0,0.0,3.0
2002-01,Montreal Canadiens,6.0,2.0,2.0,5.0
2002-03,Montreal Canadiens,7.0,2.0,1.0,5.0
2002-11,Montreal Canadiens,6.0,1.0,1.0,7.0
2002-10,Montreal Canadiens,3.0,0.0,3.0,3.0
2002-04,Nashville Predators,2.0,1.0,0.0,0.0
2002-12,Nashville Predators,6.0,0.0,2.0,6.0
2002-02,Nashville Predators,2.0,0.0,1.0,8.0
2002-01,Nashville Predators,6.0,0.0,2.0,7.0
2002-03,Nashville Predators,8.0,2.0,4.0,2.0
2002-11,Nashville Predators,6.0,2.0,3.0,3.0
2002-10,Nashville Predators,5.0,2.0,1.0,1.0
2002-04,New Jersey Devils,0.0,1.0,2.0,1.0
2002-12,New Jersey Devils,4.0,2.0,1.0,7.0
2002-02,New Jersey Devils,4.0,0.0,3.0,6.0
2002-01,New Jersey Devils,2.0,1.0,1.0,11.0
2002-03,New Jersey Devils,4.0,1.0,2.0,8.0
2002-11,New Jersey Devils,4.0,1.0,1.0,7.0
2002-10,New Jersey Devils,2.0,0.0,0.0,6.0
2002-04,New York Islanders,2.0,0.0,1.0,1.0
2002-12,New York Islanders,3.0,0.0,2.0,8.0
2002-02,New York Islanders,4.0,0.0,3.0,5.0
2002-01,New York Islanders,4.0,2.0,0.0,8.0
2002-03,New York Islanders,8.0,0.0,2.0,5.0
2002-11,New York Islanders,7.0,0.0,2.0,5.0
2002-10,New York Islanders,6.0,0.0,1.0,3.0
2002-04,New York Rangers,2.0,0.0,1.0,0.0
2002-12,New York Rangers,8.0,1.0,1.0,5.0
2002-02,New York Rangers,5.0,0.0,2.0,5.0
2002-01,New York Rangers,6.0,1.0,1.0,6.0
2002-03,New York Rangers,3.0,2.0,1.0,6.0
2002-11,New York Rangers,6.0,0.0,2.0,6.0
2002-10,New York Rangers,6.0,0.0,2.0,4.0
2002-04,Ottawa Senators,0.0,0.0,0.0,3.0
2002-12,Ottawa Senators,3.0,0.0,2.0,10.0
2002-02,Ottawa Senators,3.0,0.0,1.0,8.0
2002-01,Ottawa Senators,5.0,1.0,1.0,9.0
2002-03,Ottawa Senators,4.0,0.0,1.0,9.0
2002-11,Ottawa Senators,2.0,0.0,2.0,10.0
2002-10,Ottawa Senators,4.0,0.0,1.0,3.0
2002-04,Philadelphia Flyers,0.0,0.0,0.0,3.0
2002-12,Philadelphia Flyers,4.0,1.0,2.0,6.0
2002-02,Philadelphia Flyers,3.0,0.0,3.0,6.0
2002-01,Philadelphia Flyers,4.0,1.0,0.0,10.0
2002-03,Philadelphia Flyers,3.0,2.0,2.0,9.0
2002-11,Philadelphia Flyers,5.0,0.0,4.0,4.0
2002-10,Philadelphia Flyers,1.0,0.0,2.0,7.0
2002-04,Phoenix Coyotes,0.0,0.0,2.0,1.0
2002-12,Phoenix Coyotes,4.0,2.0,2.0,5.0
2002-02,Phoenix Coyotes,5.0,0.0,1.0,6.0
2002-01,Phoenix Coyotes,5.0,1.0,1.0,6.0
2002-03,Phoenix Coyotes,9.0,1.0,1.0,5.0
2002-11,Phoenix Coyotes,5.0,0.0,4.0,4.0
2002-10,Phoenix Coyotes,7.0,1.0,0.0,4.0
2002-04,Pittsburgh Penguins,1.0,0.0,0.0,1.0
2002-12,Pittsburgh Penguins,9.0,2.0,0.0,4.0
2002-02,Pittsburgh Penguins,8.0,0.0,0.0,4.0
2002-01,Pittsburgh Penguins,7.0,0.0,1.0,6.0
2002-03,Pittsburgh Penguins,13.0,0.0,2.0,1.0
2002-11,Pittsburgh Penguins,4.0,3.0,1.0,5.0
2002-10,Pittsburgh Penguins,2.0,0.0,2.0,6.0
2002-04,San Jose Sharks,0.0,0.0,3.0,0.0
2002-12,San Jose Sharks,3.0,1.0,2.0,7.0
2002-02,San Jose Sharks,7.0,0.0,0.0,5.0
2002-01,San Jose Sharks,6.0,2.0,2.0,4.0
2002-03,San Jose Sharks,9.0,3.0,0.0,4.0
2002-11,San Jose Sharks,6.0,1.0,2.0,5.0
2002-10,San Jose Sharks,6.0,1.0,0.0,3.0
2002-04,St. Louis Blues,2.0,0.0,1.0,0.0
2002-12,St. Louis Blues,4.0,1.0,3.0,7.0
2002-02,St. Louis Blues,3.0,2.0,2.0,4.0
2002-01,St. Louis Blues,4.0,2.0,1.0,8.0
2002-03,St. Louis Blues,4.0,0.0,2.0,9.0
2002-11,St. Louis Blues,6.0,1.0,1.0,7.0
2002-10,St. Louis Blues,1.0,0.0,1.0,6.0
2002-04,Tampa Bay Lightning,2.0,0.0,0.0,1.0
2002-12,Tampa Bay Lightning,6.0,2.0,2.0,5.0
2002-02,Tampa Bay Lightning,3.0,1.0,3.0,5.0
2002-01,Tampa Bay Lightning,6.0,1.0,2.0,5.0
2002-03,Tampa Bay Lightning,1.0,0.0,6.0,8.0
2002-11,Tampa Bay Lightning,6.0,1.0,1.0,5.0
2002-10,Tampa Bay Lightning,1.0,0.0,2.0,7.0
2002-04,Toronto Maple Leafs,1.0,0.0,0.0,2.0
2002-12,Toronto Maple Leafs,3.0,1.0,2.0,8.0
2002-02,Toronto Maple Leafs,3.0,0.0,0.0,9.0
2002-01,Toronto Maple Leafs,6.0,0.0,0.0,8.0
2002-03,Toronto Maple Leafs,4.0,2.0,3.0,6.0
2002-11,Toronto Maple Leafs,5.0,0.0,0.0,8.0
2002-10,Toronto Maple Leafs,6.0,0.0,2.0,3.0
2002-04,Vancouver Canucks,1.0,0.0,1.0,0.0
2002-12,Vancouver Canucks,6.0,0.0,1.0,7.0
2002-02,Vancouver Canucks,1.0,0.0,2.0,9.0
2002-01,Vancouver Canucks,5.0,0.0,2.0,7.0
2002-03,Vancouver Canucks,5.0,1.0,3.0,7.0
2002-11,Vancouver Canucks,1.0,0.0,0.0,12.0
2002-10,Vancouver Canucks,4.0,0.0,4.0,3.0
2002-04,Washington Capitals,1.0,0.0,0.0,2.0
2002-12,Washington Capitals,4.0,1.0,1.0,8.0
2002-02,Washington Capitals,6.0,0.0,0.0,6.0
2002-01,Washington Capitals,3.0,2.0,4.0,6.0
2002-03,Washington Capitals,3.0,3.0,1.0,7.0
2002-11,Washington Capitals,7.0,0.0,1.0,6.0
2002-10,Washington Capitals,5.0,0.0,1.0,4.0
2003-04,Atlanta Thrashers,1.0,0.0,0.0,1.0
2003-12,Atlanta Thrashers,7.0,1.0,0.0,7.0
2003-02,Atlanta Thrashers,7.0,0.0,0.0,5.0
2003-01,Atlanta Thrashers,9.0,0.0,3.0,2.0
2003-03,Atlanta Thrashers,4.0,2.0,2.0,6.0
2003-11,Atlanta Thrashers,6.0,0.0,1.0,7.0
2003-10,Atlanta Thrashers,3.0,1.0,2.0,5.0
2003-04,Boston Bruins,1.0,0.0,1.0,1.0
2003-12,Boston Bruins,7.0,0.0,5.0,3.0
2003-02,Boston Bruins,1.0,3.0,2.0,7.0
2003-01,Boston Bruins,3.0,0.0,2.0,10.0
2003-03,Boston Bruins,3.0,0.0,1.0,9.0
2003-11,Boston Bruins,2.0,3.0,2.0,5.0
2003-10,Boston Bruins,2.0,1.0,2.0,6.0
